date,VXAZN,VIX9D,VIX,VXAPL
2019-01-10,44.08,17.74,19.5,35.47
2019-01-11,43.8,15.96,18.19,34.8
2019-01-14,45.05,17.04,19.07,35.42
2019-01-15,42.51,16.5,18.6,33.54
2019-01-16,40.91,16.34,19.04,33.07
2019-01-17,40.23,15.67,18.06,32.85
2019-01-18,38.56,15.04,17.8,32.77
2019-01-22,43.66,21.24,20.8,35.72
2019-01-23,43.45,19.4,19.52,35.32
2019-01-24,41.23,17.64,18.89,34.48
2019-01-25,39.04,16.39,17.42,32.83
2019-01-28,41.6,19.49,18.87,35.39
2019-01-29,42.32,19.95,19.13,36.28
2019-01-30,39.29,17.37,17.66,26.42
2019-01-31,38.69,15.61,16.57,25.97
2019-02-01,32.53,14.09,16.14,25.21
2019-02-04,30.4,13.67,15.73,25.01
2019-02-05,28.26,13.46,15.57,24.33
2019-02-06,28.57,12.73,15.38,24.2
2019-02-07,29.73,14.89,16.37,24.88
2019-02-08,30.0,13.61,15.72,25.04
2019-02-11,29.67,14.67,15.97,25.14
2019-02-12,27.41,13.47,15.43,24.37
2019-02-13,27.32,13.49,15.65,24.47
2019-02-14,27.64,14.11,16.22,24.12
2019-02-15,27.27,12.18,14.91,23.05
2019-02-19,26.35,13.38,14.88,22.31
2019-02-20,26.35,12.6,14.02,22.31
2019-02-21,26.35,13.18,14.46,22.24
2019-02-22,24.47,11.49,13.51,21.38
2019-02-25,25.13,14.06,14.85,21.6
2019-02-26,24.43,14.2,15.17,21.38
2019-02-27,24.83,13.14,14.7,21.13
2019-02-28,24.24,13.18,14.78,21.62
2019-03-01,23.85,11.33,13.57,20.31
2019-03-04,25.24,13.4,14.63,21.66
2019-03-05,25.62,13.36,14.74,21.58
2019-03-06,26.18,14.99,15.74,21.98
2019-03-07,29.31,16.15,16.59,23.34
2019-03-08,29.46,14.63,16.05,22.91
2019-03-11,22.99,13.4,14.33,19.52
2019-03-12,22.1,12.73,13.77,19.64
2019-03-13,21.66,12.53,13.41,19.48
2019-03-14,22.33,12.52,13.5,19.64
2019-03-15,22.27,11.22,12.88,20.18
2019-03-18,23.72,12.53,13.1,22.07
2019-03-19,25.31,13.53,13.56,22.82
2019-03-20,25.51,13.49,13.91,23.38
2019-03-21,26.13,13.11,13.63,25.95
2019-03-22,28.85,16.85,16.48,27.46
2019-03-25,30.48,16.41,16.33,26.99
2019-03-26,29.96,13.95,14.68,27.07
2019-03-27,30.86,14.7,15.15,26.97
2019-03-28,30.27,13.7,14.43,26.2
2019-03-29,28.92,12.34,13.71,25.67
2019-04-01,29.33,12.11,13.4,26.5
2019-04-02,29.92,11.86,13.36,26.35
2019-04-03,30.18,12.29,13.74,26.38
2019-04-04,30.39,11.58,13.58,26.78
2019-04-05,29.73,10.12,12.82,27.03
2019-04-08,31.12,10.74,13.18,28.78
2019-04-09,31.77,11.78,14.28,30.32
2019-04-10,31.51,10.14,13.3,30.3
2019-04-11,31.29,10.52,13.02,30.33
2019-04-12,29.74,9.74,12.01,29.58
2019-04-15,30.26,10.61,12.32,29.76
2019-04-16,29.23,10.76,12.18,29.78
2019-04-17,28.44,11.0,12.6,29.75
2019-04-18,27.16,9.93,12.09,28.82
2019-04-22,28.42,11.63,12.42,28.9
2019-04-23,27.71,11.64,12.28,28.61
2019-04-24,28.06,12.54,13.14,29.23
2019-04-25,28.32,12.36,13.25,29.41
2019-04-26,22.36,11.81,12.73,28.89
2019-04-29,21.97,12.52,13.11,29.25
2019-04-30,21.77,12.44,13.12,30.35
2019-05-01,22.18,14.95,14.8,21.44
2019-05-02,23.34,13.92,14.42,22.3
2019-05-03,22.64,10.96,12.87,20.44
2019-05-06,24.97,15.45,15.44,23.19
2019-05-07,29.11,20.74,19.32,28.56
2019-05-08,28.43,21.33,19.4,28.31
2019-05-09,28.88,21.86,19.1,30.05
2019-05-10,27.14,16.57,16.04,27.56
2019-05-13,30.71,22.76,20.55,35.16
2019-05-14,27.38,18.76,18.06,30.38
2019-05-15,25.08,16.31,16.44,27.45
2019-05-16,23.92,15.06,15.29,28.71
2019-05-17,25.67,16.26,15.96,30.68
2019-05-20,27.13,16.82,16.31,32.84
2019-05-21,26.51,14.5,14.95,30.28
2019-05-22,26.11,13.92,14.75,33.04
2019-05-23,29.62,17.4,16.92,34.35
2019-05-24,27.21,15.36,15.85,31.74
2019-05-28,27.63,17.98,17.5,32.25
2019-05-29,28.35,18.34,17.9,31.29
2019-05-30,27.69,17.12,17.3,32.43
2019-05-31,29.27,19.0,18.71,32.91
2019-06-03,33.99,19.26,18.86,33.35
2019-06-04,29.67,16.65,16.97,30.65
2019-06-05,28.8,14.9,16.09,31.15
2019-06-06,27.89,14.88,15.93,29.59
2019-06-07,26.86,15.02,16.3,29.06
2019-06-10,28.1,15.25,15.94,29.4
2019-06-11,27.46,15.15,15.99,29.71
2019-06-12,27.43,14.66,15.91,29.64
2019-06-13,27.17,14.59,15.82,28.92
2019-06-14,26.51,13.56,15.28,28.75
2019-06-17,25.15,14.99,15.35,27.74
2019-06-18,25.45,15.29,15.15,26.79
2019-06-19,24.61,13.87,14.33,26.53
2019-06-20,26.14,14.77,14.75,26.55
2019-06-21,25.74,14.83,15.4,26.62
2019-06-24,26.22,15.8,15.26,27.15
2019-06-25,28.93,17.01,16.28,28.67
2019-06-26,27.72,16.8,16.21,28.56
2019-06-27,27.52,16.34,15.82,28.98
2019-06-28,27.82,15.67,15.08,30.09
2019-07-01,25.75,12.51,14.06,27.27
2019-07-02,26.09,10.42,12.93,26.47
2019-07-03,24.91,9.91,12.57,25.93
2019-07-05,24.91,10.57,13.28,25.93
2019-07-08,27.18,11.12,13.96,29.49
2019-07-09,28.18,11.08,14.09,29.24
2019-07-10,27.22,9.94,13.03,27.52
2019-07-11,27.7,10.08,12.93,28.27
2019-07-12,27.11,9.88,12.39,27.16
2019-07-15,27.37,11.01,12.68,28.07
2019-07-16,27.34,11.71,12.86,27.97
2019-07-17,27.78,13.42,13.97,28.65
2019-07-18,28.49,12.68,13.53,27.82
2019-07-19,28.51,13.56,14.45,28.97
2019-07-22,28.17,13.64,13.53,28.59
2019-07-23,27.7,12.82,12.61,28.37
2019-07-24,27.06,12.19,12.07,28.09
2019-07-25,26.83,12.53,12.74,27.99
2019-07-26,22.32,11.54,12.16,27.7
2019-07-29,23.77,12.67,12.83,29.17
2019-07-30,24.14,14.46,13.94,28.64
2019-07-31,24.92,18.41,16.12,24.95
2019-08-01,27.29,19.32,17.87,30.16
2019-08-02,29.23,17.69,17.61,29.77
2019-08-05,36.31,29.14,24.59,36.71
2019-08-06,30.53,21.84,20.17,33.5
2019-08-07,31.25,20.95,19.49,32.76
2019-08-08,27.2,16.77,16.91,29.6
2019-08-09,28.86,17.75,17.97,31.09
2019-08-12,32.46,22.45,21.09,32.51
2019-08-13,26.01,17.49,17.52,27.43
2019-08-14,33.92,24.42,22.1,34.52
2019-08-15,30.43,22.45,21.18,34.06
2019-08-16,26.94,18.36,18.47,29.87
2019-08-19,25.07,17.2,16.88,28.17
2019-08-20,26.8,18.43,17.5,27.13
2019-08-21,24.66,16.09,15.8,27.36
2019-08-22,25.96,16.71,16.68,27.81
2019-08-23,28.89,21.55,19.87,36.54
2019-08-26,28.19,19.82,19.32,33.41
2019-08-27,29.17,20.81,20.31,34.32
2019-08-28,27.74,19.16,19.35,33.16
2019-08-29,25.53,16.85,17.88,31.04
2019-08-30,25.88,18.6,18.98,30.91
2019-09-03,28.07,19.07,19.66,32.77
2019-09-04,25.91,15.6,17.33,29.81
2019-09-05,23.88,14.59,16.27,27.44
2019-09-06,23.86,12.39,15.0,27.09
2019-09-09,24.35,13.66,15.27,27.39
2019-09-10,24.24,13.76,15.2,26.37
2019-09-11,22.98,13.13,14.61,25.74
2019-09-12,22.83,13.1,14.22,25.66
2019-09-13,22.24,12.62,13.74,26.35
2019-09-16,23.82,14.6,14.67,26.27
2019-09-17,22.89,14.54,14.44,26.22
2019-09-18,23.54,14.13,13.95,25.73
2019-09-19,22.8,13.18,14.05,25.77
2019-09-20,24.4,14.68,15.32,26.87
2019-09-23,25.72,9.83,14.91,27.09
2019-09-24,28.65,17.73,17.05,29.43
2019-09-25,26.54,15.3,15.96,28.09
2019-09-26,27.3,15.2,16.07,28.24
2019-09-27,28.3,16.77,17.22,29.07
2019-09-30,28.4,15.28,16.24,28.85
2019-10-01,30.71,18.94,18.56,30.45
2019-10-02,31.53,21.71,20.56,33.37
2019-10-03,30.15,19.48,19.12,31.87
2019-10-04,27.54,16.27,17.04,29.49
2019-10-07,28.26,17.7,17.86,31.37
2019-10-08,31.44,20.29,20.28,33.4
2019-10-09,29.79,18.26,18.64,32.14
2019-10-10,29.46,17.78,17.57,32.1
2019-10-11,28.0,15.28,15.58,31.3
2019-10-14,29.08,14.01,14.57,31.52
2019-10-15,27.83,12.3,13.54,30.21
2019-10-16,27.83,11.92,13.68,29.41
2019-10-17,27.04,11.9,13.79,28.96
2019-10-18,28.46,12.35,14.25,29.75
2019-10-21,27.5,12.61,14.0,28.77
2019-10-22,28.3,13.3,14.46,29.52
2019-10-23,28.5,12.27,14.01,28.93
2019-10-24,28.59,11.89,13.71,28.2
2019-10-25,21.21,10.33,12.65,27.82
2019-10-28,20.24,11.7,13.11,28.65
2019-10-29,20.57,11.75,13.2,31.46
2019-10-30,20.25,10.67,12.33,35.14
2019-10-31,20.25,11.58,13.22,23.7
2019-11-01,19.15,9.84,12.3,23.42
2019-11-04,19.84,11.08,12.83,25.4
2019-11-05,19.75,10.99,13.1,22.4
2019-11-06,18.95,9.47,12.62,21.81
2019-11-07,19.29,10.16,12.73,21.73
2019-11-08,18.97,9.32,12.07,21.54
2019-11-11,18.57,10.69,12.69,21.03
2019-11-12,18.44,10.8,12.68,21.36
2019-11-13,19.91,10.97,13.0,21.77
2019-11-14,19.12,11.23,13.05,22.14
2019-11-15,19.21,9.67,12.05,21.54
2019-11-18,19.52,10.18,12.46,22.32
2019-11-19,19.18,10.25,12.86,23.39
2019-11-20,19.84,10.2,12.78,24.85
2019-11-21,20.45,10.56,13.13,26.26
2019-11-22,19.75,9.22,12.34,24.17
2019-11-25,19.5,9.76,11.87,23.08
2019-11-26,19.96,9.5,11.54,22.92
2019-11-27,19.57,9.9,11.75,22.35
2019-11-29,20.21,11.36,12.62,23.68
2019-12-02,22.29,15.3,14.91,25.5
2019-12-03,23.69,16.86,15.96,27.33
2019-12-04,22.84,14.92,14.8,26.22
2019-12-05,23.02,13.94,14.52,25.87
2019-12-06,21.55,12.81,13.62,23.52
2019-12-09,22.11,17.06,15.86,24.75
2019-12-10,21.63,16.24,15.68,23.58
2019-12-11,20.92,15.27,14.99,23.86
2019-12-12,20.52,14.67,13.94,23.42
2019-12-13,18.83,12.41,12.63,21.45
2019-12-16,18.67,11.63,12.14,21.47
2019-12-17,18.28,11.16,12.29,21.36
2019-12-18,18.62,10.3,12.58,21.02
2019-12-19,19.36,9.39,12.5,21.88
2019-12-20,19.41,9.27,12.51,21.55
2019-12-23,19.93,9.83,12.61,22.28
2019-12-24,19.86,9.56,12.67,23.4
2019-12-26,25.57,9.94,12.65,25.25
2019-12-27,25.76,11.0,13.43,27.81
2019-12-30,25.73,13.77,14.82,28.82
2019-12-31,25.72,13.26,13.78,28.13
2020-01-02,26.3,10.6,12.47,29.29
2020-01-03,26.48,12.78,14.02,29.29
2020-01-06,27.21,12.42,13.85,29.32
2020-01-07,27.39,12.34,13.79,29.54
2020-01-08,26.87,12.22,13.45,28.8
2020-01-09,26.88,10.86,12.54,30.58
2020-01-10,26.69,10.57,12.56,31.67
2020-01-13,28.3,10.05,12.32,34.47
2020-01-14,28.03,10.18,12.39,34.83
2020-01-15,28.76,9.69,12.42,34.88
2020-01-16,27.36,9.71,12.32,33.05
2020-01-17,27.31,9.04,12.1,31.54
2020-01-21,29.26,11.38,12.85,31.97
2020-01-22,28.92,11.03,12.91,31.44
2020-01-23,27.88,11.4,12.98,31.72
2020-01-24,28.07,14.65,14.56,35.01
2020-01-27,30.28,21.3,18.23,38.0
2020-01-28,28.02,18.34,16.28,34.34
2020-01-29,28.41,18.12,16.39,28.23
2020-01-30,27.55,16.41,15.49,27.73
2020-01-31,26.49,21.66,18.84,35.24
2020-02-03,25.25,19.23,17.97,31.94
2020-02-04,24.56,15.81,16.05,28.74
2020-02-05,25.67,13.69,15.15,28.75
2020-02-06,24.37,12.98,14.96,26.99
2020-02-07,26.05,13.73,15.47,29.7
2020-02-10,28.13,12.89,15.04,29.91
2020-02-11,29.34,13.04,15.18,30.43
2020-02-12,27.54,10.84,13.74,28.32
2020-02-13,26.97,11.83,14.15,27.98
2020-02-14,24.36,10.98,13.68,26.54
2020-02-18,25.5,13.02,14.83,27.59
2020-02-19,24.62,11.88,14.38,25.9
2020-02-20,24.86,13.86,15.56,28.08
2020-02-21,27.72,15.77,17.08,31.64
2020-02-24,32.95,31.9,25.03,39.68
2020-02-25,35.62,36.35,27.85,42.97
2020-02-26,35.06,34.84,27.56,39.83
2020-02-27,44.61,54.74,39.16,50.65
2020-02-28,48.06,52.9,40.11,58.81
2020-03-02,38.04,42.17,33.42,43.32
2020-03-03,42.71,47.34,36.82,51.03
2020-03-04,36.4,37.06,31.99,42.36
2020-03-05,44.49,48.63,39.62,52.39
2020-03-06,46.16,48.55,41.94,56.65
2020-03-09,54.23,70.3,54.46,69.01
2020-03-10,46.99,57.39,47.3,60.76
2020-03-11,50.89,68.21,53.9,66.91
2020-03-12,64.37,103.56,75.47,83.52
2020-03-13,52.74,69.87,57.83,68.0
2020-03-16,72.66,106.66,82.69,101.69
2020-03-17,67.62,92.93,75.91,90.64
2020-03-18,67.51,97.22,76.45,93.29
2020-03-19,62.66,91.02,72.0,87.3
2020-03-20,58.98,83.47,66.04,84.61
2020-03-23,54.02,78.76,61.59,74.14
2020-03-24,50.94,78.04,61.67,68.68
2020-03-25,54.32,81.3,63.95,75.04
2020-03-26,49.49,73.61,61.0,67.53
2020-03-27,50.82,72.33,65.54,70.52
2020-03-30,47.05,62.8,57.08,64.36
2020-03-31,45.98,60.16,53.54,61.56
2020-04-01,48.96,61.33,57.06,69.41
2020-04-02,44.54,52.81,50.91,63.17
2020-04-03,44.17,46.66,46.8,60.19
2020-04-06,39.29,47.02,45.24,51.61
2020-04-07,40.82,48.34,46.7,54.2
2020-04-08,39.7,42.46,43.35,49.23
2020-04-09,38.94,40.42,41.67,48.18
2020-04-13,45.75,41.74,41.17,47.92
2020-04-14,47.54,38.81,37.76,44.42
2020-04-15,49.91,41.64,40.84,47.92
2020-04-16,56.22,40.49,40.11,46.84
2020-04-17,55.89,36.18,38.15,46.34
2020-04-20,54.72,44.0,43.83,50.57
2020-04-21,56.64,45.46,45.41,53.62
2020-04-22,50.58,40.21,41.98,50.22
2020-04-23,48.89,39.35,41.38,48.48
2020-04-24,46.24,31.72,35.93,42.77
2020-04-27,45.79,31.41,33.29,40.74
2020-04-28,45.64,32.44,33.57,42.71
2020-04-29,45.59,29.66,31.23,38.45
2020-04-30,45.45,32.88,34.15,39.11
2020-05-01,39.71,35.57,37.19,39.01
2020-05-04,37.49,35.45,35.97,37.43
2020-05-05,34.95,33.19,33.61,35.33
2020-05-06,34.94,33.98,34.12,34.45
2020-05-07,32.72,29.75,31.44,32.92
2020-05-08,29.87,24.89,27.98,30.66
2020-05-11,29.53,26.17,27.57,32.46
2020-05-12,30.16,33.36,33.04,34.05
2020-05-13,34.2,34.63,35.28,39.3
2020-05-14,32.18,31.66,32.61,38.18
2020-05-15,30.34,29.71,31.89,36.57
2020-05-18,29.25,27.62,29.3,33.0
2020-05-19,30.88,28.03,30.53,35.08
2020-05-20,31.54,24.93,27.99,32.89
2020-05-21,32.23,26.15,29.53,34.16
2020-05-22,30.44,23.47,28.16,31.47
2020-05-26,30.54,25.5,28.01,31.84
2020-05-27,31.4,25.17,27.62,31.66
2020-05-28,31.56,26.02,28.59,31.75
2020-05-29,28.79,24.59,27.51,31.09
2020-06-01,30.17,27.08,28.23,30.99
2020-06-02,29.25,25.06,26.84,29.5
2020-06-03,28.12,23.97,25.66,28.53
2020-06-04,29.22,23.56,25.81,29.17
2020-06-05,27.85,22.63,24.52,27.07
2020-06-08,30.29,25.18,25.81,27.89
2020-06-09,33.78,26.92,27.57,30.27
2020-06-10,33.68,27.1,27.57,31.65
2020-06-11,42.02,42.06,40.79,39.96
2020-06-12,39.42,36.52,36.09,38.83
2020-06-15,38.48,35.98,34.4,37.33
2020-06-16,35.92,35.38,33.67,36.2
2020-06-17,36.11,33.98,33.47,36.8
2020-06-18,35.11,32.05,32.94,36.35
2020-06-19,34.4,33.92,35.12,37.39
2020-06-22,35.52,31.23,31.77,36.53
2020-06-23,34.89,30.29,31.37,37.23
2020-06-24,37.49,33.25,33.84,39.68
2020-06-25,36.5,30.92,32.22,39.23
2020-06-26,39.54,33.31,34.73,41.19
2020-06-29,38.32,30.42,31.78,39.12
2020-06-30,37.06,29.14,30.43,37.08
2020-07-01,38.03,25.2,28.62,36.61
2020-07-02,36.55,22.64,27.68,33.97
2020-07-06,42.65,25.23,27.94,35.35
2020-07-07,45.3,26.84,29.43,37.52
2020-07-08,46.1,23.67,28.08,38.17
2020-07-09,51.04,25.55,29.26,40.31
2020-07-10,51.54,22.59,27.29,39.74
2020-07-13,63.14,30.31,32.19,45.42
2020-07-14,66.71,27.78,29.52,46.87
2020-07-15,60.26,25.22,27.76,47.02
2020-07-16,60.68,25.85,28.0,46.51
2020-07-17,55.1,22.16,25.68,41.98
2020-07-20,57.24,22.52,24.46,39.31
2020-07-21,55.26,23.33,24.84,39.72
2020-07-22,53.61,21.65,24.32,38.01
2020-07-23,52.02,24.1,26.08,41.37
2020-07-24,51.0,22.7,25.84,38.61
2020-07-27,48.84,22.38,24.74,36.98
2020-07-28,48.68,23.54,25.44,36.67
2020-07-29,46.64,21.93,24.1,36.02
2020-07-30,45.49,22.79,24.76,34.93
2020-07-31,37.16,20.61,24.46,37.08
2020-08-03,36.71,20.95,24.28,40.37
2020-08-04,37.17,20.44,23.76,38.6
2020-08-05,37.05,19.02,22.99,36.5
2020-08-06,35.98,19.4,22.65,38.57
2020-08-07,37.92,18.08,22.21,40.45
2020-08-10,37.97,18.88,22.13,42.29
2020-08-11,37.89,21.89,24.03,43.53
2020-08-12,35.23,18.9,22.28,40.28
2020-08-13,36.98,18.54,22.13,41.45
2020-08-14,34.99,17.87,22.05,41.17
2020-08-17,34.18,17.6,21.35,41.03
2020-08-18,39.44,17.82,21.51,38.57
2020-08-19,38.73,19.23,22.54,38.96
2020-08-20,37.6,18.85,22.72,39.8
2020-08-21,39.01,18.01,22.54,48.28
2020-08-24,41.31,18.81,22.37,53.51
2020-08-25,42.35,18.09,22.03,49.7
2020-08-26,43.93,19.96,23.27,54.87
2020-08-27,44.61,20.19,24.47,56.53
2020-08-28,43.97,17.13,22.96,53.61
2020-08-31,43.99,21.1,26.41,53.59
2020-09-01,44.02,19.65,26.12,56.2
2020-09-02,46.88,20.71,26.57,61.64
2020-09-03,54.67,30.45,33.6,66.29
2020-09-04,52.85,29.41,30.75,62.87
2020-09-08,52.46,32.91,31.46,63.31
2020-09-09,46.49,29.09,28.81,55.72
2020-09-10,46.31,30.43,29.71,54.05
2020-09-11,43.69,26.33,26.87,50.83
2020-09-14,43.35,25.06,25.85,49.29
2020-09-15,42.53,24.22,25.59,48.31
2020-09-16,45.48,23.77,26.04,50.6
2020-09-17,46.45,24.95,26.46,51.54
2020-09-18,45.29,24.02,25.83,51.93
2020-09-21,48.28,28.11,27.78,54.55
2020-09-22,48.13,25.95,26.86,51.83
2020-09-23,51.11,27.97,28.58,54.39
2020-09-24,51.56,27.65,28.51,54.08
2020-09-25,49.58,24.57,26.38,51.06
2020-09-28,49.14,25.21,26.19,50.63
2020-09-29,49.11,25.99,26.27,50.46
2020-09-30,48.48,25.77,26.37,48.65
2020-10-01,49.97,24.8,26.7,49.92
2020-10-02,51.68,24.64,27.63,52.38
2020-10-05,51.02,23.51,27.96,49.9
2020-10-06,52.47,25.08,29.48,53.22
2020-10-07,50.25,21.74,28.06,50.36
2020-10-08,49.3,19.94,26.36,48.79
2020-10-09,46.62,18.85,25.0,47.44
2020-10-12,49.89,20.3,25.07,50.26
2020-10-13,50.27,21.39,26.07,50.27
2020-10-14,53.22,21.3,26.4,48.7
2020-10-15,54.12,21.38,26.97,48.86
2020-10-16,54.12,21.64,27.41,48.86
2020-10-19,56.18,24.65,29.18,50.23
2020-10-20,55.98,24.57,29.35,48.57
2020-10-21,53.96,23.2,28.65,49.15
2020-10-22,51.65,24.06,28.11,48.43
2020-10-23,51.27,24.29,27.55,47.25
2020-10-26,55.05,35.91,32.46,50.57
2020-10-27,51.92,37.29,33.35,49.0
2020-10-28,55.3,47.9,40.28,54.69
2020-10-29,50.72,44.34,37.59,49.71
2020-10-30,48.93,44.33,38.02,46.72
2020-11-02,47.33,43.86,37.13,47.39
2020-11-03,45.95,43.2,35.55,44.65
2020-11-04,41.84,32.46,29.57,41.2
2020-11-05,40.06,28.09,27.58,39.69
2020-11-06,38.13,23.96,24.86,36.68
2020-11-09,39.03,26.71,25.75,38.42
2020-11-10,41.05,24.43,24.8,38.84
2020-11-11,37.46,21.59,23.45,35.62
2020-11-12,38.21,23.88,25.35,37.14
2020-11-13,36.78,21.01,23.1,34.15
2020-11-16,34.38,19.33,22.45,33.89
2020-11-17,34.58,18.81,22.71,34.15
2020-11-18,35.0,19.59,23.84,34.25
2020-11-19,34.44,19.26,23.11,33.99
2020-11-20,34.34,19.86,23.7,33.69
2020-11-23,33.63,19.58,22.66,35.75
2020-11-24,32.76,18.4,21.64,34.49
2020-11-25,33.7,17.14,21.25,34.6
2020-11-27,33.95,18.25,20.84,35.28
2020-11-30,35.07,19.87,20.57,37.78
2020-12-01,35.03,19.87,20.77,38.7
2020-12-02,35.19,19.29,21.17,39.59
2020-12-03,34.61,19.35,21.28,38.17
2020-12-04,34.05,17.96,20.79,37.3
2020-12-07,34.77,18.74,21.3,38.36
2020-12-08,35.53,18.17,20.68,37.79
2020-12-09,36.33,19.99,22.27,39.14
2020-12-10,36.09,19.67,22.52,39.02
2020-12-11,36.54,20.45,23.31,39.74
2020-12-14,36.13,23.67,24.72,38.44
2020-12-15,35.65,20.19,22.89,39.7
2020-12-16,36.05,18.8,22.5,38.97
2020-12-17,35.55,18.62,21.93,38.62
2020-12-18,36.15,16.7,21.57,41.09
2020-12-21,37.03,21.56,25.16,43.16
2020-12-22,36.47,19.91,24.23,42.17
2020-12-23,35.47,19.2,23.31,41.12
2020-12-24,35.65,17.12,21.53,42.22
2020-12-28,37.63,20.05,21.7,43.17
2020-12-29,37.11,21.47,23.08,41.66
2020-12-30,36.67,21.31,22.77,42.28
2020-12-31,36.81,21.2,22.75,42.47
2021-01-04,41.16,27.39,26.97,46.74
2021-01-05,39.51,24.29,25.34,44.2
2021-01-06,40.83,23.77,25.07,46.12
2021-01-07,39.24,19.42,22.37,43.92
2021-01-08,39.34,18.34,21.56,44.22
2021-01-11,44.28,21.69,24.08,48.97
2021-01-12,43.45,20.65,23.33,48.34
2021-01-13,41.49,18.91,22.21,47.2
2021-01-14,42.71,21.17,23.25,48.26
2021-01-15,41.22,21.69,24.34,47.49
2021-01-19,40.45,21.88,23.24,43.99
2021-01-20,41.08,18.85,21.58,45.36
2021-01-21,40.8,18.23,21.32,46.27
2021-01-22,41.25,18.42,21.91,46.48
2021-01-25,42.65,20.66,23.19,51.12
2021-01-26,43.13,20.46,23.02,51.91
2021-01-27,49.0,41.64,37.21,50.72
2021-01-28,45.02,30.0,30.21,46.93
2021-01-29,46.42,32.63,33.09,50.01
2021-02-01,43.47,28.99,30.24,44.38
2021-02-02,40.18,22.44,25.56,39.26
2021-02-03,34.57,18.97,22.91,39.16
2021-02-04,33.03,17.48,21.77,37.9
2021-02-05,31.65,15.52,20.87,35.89
2021-02-08,32.49,16.57,21.24,35.79
2021-02-09,32.16,17.09,21.63,36.68
2021-02-10,32.14,17.68,21.99,36.69
2021-02-11,31.6,17.09,21.25,35.59
2021-02-12,30.65,15.05,19.97,34.65
2021-02-16,32.24,19.32,21.46,35.52
2021-02-17,32.93,18.41,21.5,36.57
2021-02-18,31.99,19.46,22.49,37.27
2021-02-19,32.37,18.33,22.05,34.73
2021-02-22,34.58,21.22,23.45,38.7
2021-02-23,33.66,21.3,23.11,40.66
2021-02-24,34.01,18.35,21.34,39.77
2021-02-25,39.52,31.81,28.89,46.53
2021-02-26,36.45,29.42,27.95,43.55
2021-03-01,32.08,22.7,23.35,37.07
2021-03-02,32.91,23.17,24.1,38.57
2021-03-03,36.83,26.88,26.67,41.67
2021-03-04,39.01,29.3,28.57,44.58
2021-03-05,36.36,23.83,24.66,40.86
2021-03-08,39.28,25.7,25.47,45.48
2021-03-09,35.51,24.11,24.03,40.02
2021-03-10,35.11,20.98,22.56,40.66
2021-03-11,32.86,20.01,21.91,38.41
2021-03-12,33.81,17.41,20.69,38.34
2021-03-15,32.77,17.74,20.03,38.0
2021-03-16,31.58,17.93,19.79,36.06
2021-03-17,31.55,16.69,19.23,36.75
2021-03-18,35.84,20.33,21.58,40.8
2021-03-19,31.56,18.28,20.95,37.91
2021-03-22,30.53,16.4,18.88,33.96
2021-03-23,30.79,18.37,20.3,33.93
2021-03-24,32.14,19.07,21.2,35.6
2021-03-25,32.82,17.16,19.81,35.32
2021-03-26,31.87,16.32,18.86,34.02
2021-03-29,31.85,18.85,20.74,35.69
2021-03-30,32.08,17.28,19.61,35.43
2021-03-31,30.36,15.62,19.4,33.99
2021-04-01,29.13,12.97,17.33,32.29
2021-04-05,30.6,15.65,17.91,33.77
2021-04-06,30.15,15.71,18.12,33.22
2021-04-07,30.7,14.13,17.16,32.81
2021-04-08,30.55,13.94,16.95,32.98
2021-04-09,30.61,13.19,16.69,33.25
2021-04-12,32.76,14.24,16.91,34.41
2021-04-13,33.95,13.78,16.65,35.53
2021-04-14,34.4,14.1,16.99,36.83
2021-04-15,32.51,14.22,16.57,35.15
2021-04-16,32.56,12.97,16.25,34.64
2021-04-19,35.03,15.42,17.29,34.91
2021-04-20,34.84,17.33,18.68,35.91
2021-04-21,33.89,14.79,17.5,34.4
2021-04-22,34.03,16.77,18.71,35.1
2021-04-23,31.52,14.07,17.33,32.86
2021-04-26,35.47,14.81,17.64,33.79
2021-04-27,34.34,14.55,17.56,32.56
2021-04-28,33.71,13.62,17.28,31.55
2021-04-29,32.57,13.96,17.61,28.41
2021-04-30,28.07,15.53,18.61,27.68
2021-05-03,28.03,16.17,18.31,27.06
2021-05-04,30.22,17.75,19.48,31.27
2021-05-05,29.52,17.57,19.15,30.43
2021-05-06,28.5,16.04,18.39,29.53
2021-05-07,27.42,14.09,16.69,28.22
2021-05-10,30.74,19.68,19.66,30.66
2021-05-11,31.22,22.03,21.84,32.71
2021-05-12,35.78,29.55,27.59,39.62
2021-05-13,32.76,23.21,23.13,35.17
2021-05-14,28.31,17.41,18.81,29.73
2021-05-17,30.16,18.83,19.72,30.43
2021-05-18,30.65,20.99,21.34,31.0
2021-05-19,30.77,21.21,22.18,32.55
2021-05-20,28.12,18.56,20.67,28.59
2021-05-21,28.53,17.12,20.15,29.3
2021-05-24,26.29,14.67,18.4,26.8
2021-05-25,26.81,15.79,18.84,27.06
2021-05-26,26.16,13.84,17.36,26.18
2021-05-27,25.63,13.03,16.74,26.41
2021-05-28,24.97,12.73,16.76,25.58
2021-06-01,26.15,15.0,17.9,27.33
2021-06-02,25.95,13.7,17.48,26.31
2021-06-03,26.65,15.18,18.04,27.44
2021-06-04,25.07,12.7,16.42,26.02
2021-06-07,25.06,13.91,16.42,26.13
2021-06-08,25.59,15.43,17.07,26.02
